X;Y;id;lat;long;type;site;code;name
-1.083333;53.966667;16866;-1.083333000000000;53.966667000000001;Dressel 20;York;SAXOFER;Britannia
12.283333;41.75;26203;12.283333000000001;41.750000000000000;Africana 2D Grande;Ostia Antica;CLEPARAP;Italia
-0.751789;37.802242;23699;-0.751789000000000;37.802242000000000;Lamboglia 2;San Pedro;VICTORIA;Tarraconensis
3.359518;49.379764;28480;3.359518000000000;49.379764000000002;Dressel 1A;Villeneuve-Saint-Germain;PROT;Belgica
4.873453;45.524785;39638;4.873453000000000;45.524785000000001;Dressel 20;Vienne;LSPBO;Narbonensis
-0.016667;44.833333;21333;-0.016667000000000;44.833333000000003;Dressel 1;Mouliets-et-Villemartin;O;Aquitania
4.032143;46.92678;20901;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;NC;Lugdunensis
0.9;51.883333;20476;0.900000000000000;51.883333000000000;Dressel 20;Colchester;GAF;Britannia
12.488056;45.78;32641;12.488056000000000;45.780000000000001;Dressel 6B;Oderzo;CLB;Italia
-9.380439;39.357486;24983;-9.380439000000001;39.357486000000002;Amphora incerta;Peniche;LARVENIRVSTICI;Lusitania
12.896389;46.057778;25374;12.896388999999999;46.057777999999999;Dressel 1;Cosa;DIOCI;Italia
8.684167;50.11552;14236;8.684167000000000;50.115519999999997;Dressel 20;Frankfurt am Main;CALPVRNIC;Germania Superior
17.933333;40.633333;38293;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
6.239319;46.388848;26603;6.239319000000000;46.388848000000003;Amphora incerta;Nyon;SEXDOMITI;Germania Superior
-5.233333;37.833333;866;-5.233333000000000;37.833333000000003;Dressel 20;Hornachuelos;LFC;Baetica
3.949643;49.420355;28510;3.949643000000000;49.420355000000001;Dressel 1A;Condé-sur-Suippe;ANCORA;Belgica
7.717205;47.536818;7495;7.717205000000000;47.536817999999997;Dressel 20;Augst;QFC;Germania Superior
-7.648609;37.127338;27174;-7.648609000000000;37.127338000000002;Almagro 50;Tavira;AEMHEL;Lusitania
4.846711;45.748457;21564;4.846711000000000;45.748457000000002;Dressel 1;Lyon?;V;Lugdunensis
2.62341;41.602356;7393;2.623410000000000;41.602356000000000;Amphora incerta;Sant Pol de Mar;DAMADAA;Tarraconensis
3.238526;50.095777;25207;3.238526000000000;50.095776999999998;Dressel 20;Les Rues des Vignes;MAEMRV;Belgica
3.104371;42.517594;5346;3.104371000000000;42.517594000000003;Dressel 20;Port-Vendres;CARRENI;Narbonensis
17.85;40.683333;35123;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DIOCLES;Italia
-0.093145;51.514248;20705;-0.093145000000000;51.514248000000002;Dressel 20;London;QSP;Britannia
3.008816;43.184417;25602;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;MPORC;Narbonensis
4.798681;47.326304;21179;4.798681000000000;47.326304000000000;Dressel 1;Mâlain;XE;Lugdunensis
10.315858;47.732209;31719;10.315858000000000;47.732208999999997;Dressel 20;Kempten;ATITTAE;Raetia
5.265397;44.690917;8344;5.265397000000000;44.690916999999999;Amphora incerta;Roanne;MATPE;Narbonensis
4.359623;43.833778;21358;4.359623000000000;43.833778000000002;Gauloise 1;Nîmes;VERI;Narbonensis
12.283333;41.75;26249;12.283333000000001;41.750000000000000;Africana 1B pic.;Ostia Antica;TOPHBLC;Italia
-0.783333;50.833333;16100;-0.783333000000000;50.833333000000003;Dressel 20;Chicester;CIALB;Britannia
29.955266;31.215645;38686;29.955266000000002;31.215644999999999;Brindisian amphora;Alexandria;VEHELIANA;Aegyptus
-0.751789;37.802242;23620;-0.751789000000000;37.802242000000000;Lamboglia 2;San Pedro;GAI;Tarraconensis
4.942851;43.383543;9964;4.942851000000000;43.383543000000003;Dressel 1B;Golfe de Fos;ANT;Narbonensis
-2.75;52.666667;16375;-2.750000000000000;52.666666999999997;Dressel 20;"Shropshire, County of";QMR;Britannia
7.516605;47.206649;20673;7.516605000000000;47.206648999999999;Dressel 20;Solothurn;PORPS;Germania Superior
5.487011;48.384942;25413;5.487011000000000;48.384942000000002;Dressel 20;Grand;SCL;Germania Superior
17.85;40.683333;35519;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia
3.008816;43.184417;10784;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;CCONSI;Narbonensis
-6.112142;35.199298;18100;-6.112142000000000;35.199297999999999;Dressel 20;Lixus;HNNQF;Mauretania Tingitana
8.279096;49.984188;14918;8.279095999999999;49.984188000000003;Dressel 20;Mainz;SAXOFER;Germania Superior
4.48595;47.537854;21114;4.485950000000000;47.537854000000003;Dressel 1;Alise-Sainte-Reine;HERACLIDA;Lugdunensis
3.008816;43.184417;10811;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;HILARI;Narbonensis
-2.333333;54.966667;18695;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;QCC;Britannia
17.85;40.683333;34637;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLLONID;Italia
9.526918;46.856753;18258;9.526918000000000;46.856752999999998;Dressel 20;Chur;MMCS;Raetia
10.083333;44.7;34233;10.083333000000000;44.700000000000003;Amphora incerta;Provincia di Parma;SIO;Italia
1.221831;49.320142;30604;1.221831000000000;49.320141999999997;Dressel 20;Pîtres;AIRCI;Lugdunensis
17.933333;40.633333;40612;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PERDICAS;Italia
13.593889;45.225833;37030;13.593889000000001;45.225833000000002;Amphora incerta;Parenzo (Porec);AELICRIS;Italia
2.244789;41.447145;17998;2.244789000000000;41.447144999999999;Pascual 1;Badalona;THIL;Tarraconensis
23.733333;37.983333;26313;23.733332999999998;37.983333000000002;Africana 2D Grande;Athens;CTCAT;Achaia
17.85;40.683333;35235;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LIBO;Italia
3.796155;50.298052;19646;3.796155000000000;50.298051999999998;Dressel 20;Bavay;APOLLO;Belgica
2.1741;41.398371;24656;2.174100000000000;41.398370999999997;Pascual 1;Barcelona;PHI;Tarraconensis
9.2;45.466667;9713;9.199999999999999;45.466667000000001;Lamboglia 2;Milano;A;Italia
0.9;51.883333;16033;0.900000000000000;51.883333000000000;Dressel 20;Colchester;CFVA;Britannia
-2.016667;54.966667;16173;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;SIP;Britannia
14.514444;46.055278;26377;14.514443999999999;46.055278000000001;Dressel 6B;Ljubljana (Emona);CLAEBAS;Italia
17.85;40.683333;35323;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LVKAON;Italia
2.040791;41.342647;36708;2.040791000000000;41.342646999999999;Tegula;Sant Boi de Llobregat;QVA;Tarraconensis
17.85;40.683333;35851;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DAZIO;Italia
3.0;39.5;19321;3.000000000000000;39.500000000000000;Dressel 1;Mallorca?;ASO;Tarraconensis
4.032143;46.92678;24515;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;STELLA;Lugdunensis
-2.65;52.666667;16151;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;QIM;Britannia
17.85;40.683333;35788;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
9.526918;46.856753;18275;9.526918000000000;46.856752999999998;Mortarium;Chur;RFIRMIREIRAMI;Raetia
5.866667;51.833333;5719;5.866667000000000;51.833333000000003;Gauloise;Nijmegen;APM;Germania Inferior
17.85;40.683333;37385;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia
4.032143;46.92678;24485;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;STA;Lugdunensis
6.148113;46.195602;9470;6.148113000000000;46.195602000000001;Amphora incerta;Genève;MARI;Narbonensis
4.942851;43.383543;10330;4.942851000000000;43.383543000000003;Mañá C2;Golfe de Fos;GAV;Narbonensis
4.359623;43.833778;39459;4.359623000000000;43.833778000000002;Dressel 20;Nîmes;ENNIORVMIVLIORVM;Narbonensis
12.488056;45.78;32589;12.488056000000000;45.780000000000001;Dressel 6A;Oderzo;CLARVSEBIDIE;Italia
-2.933333;54.883333;32254;-2.933333000000000;54.883333000000000;Dressel 20;Carlisle;CANTONIQVIETI;Britannia
8.566917;50.271515;13994;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;CAESM;Germania Superior
12.25;41.75;26285;12.250000000000000;41.750000000000000;Africana 1 Piccolo;Isola Sacra;CAECEL;Italia
4.48595;47.537854;21140;4.485950000000000;47.537854000000003;Dressel 1;Alise-Sainte-Reine;AVRO;Lugdunensis
8.618248;48.168228;14905;8.618247999999999;48.168227999999999;Dressel 20;Kastell Marienfels;CECSAENICLCSAENI;Germania Superior
12.283333;41.75;26273;12.283333000000001;41.750000000000000;Africana;Ostia Antica;TEPLOP;Italia
17.85;40.683333;35855;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DAZIO;Italia
4.846711;45.748457;17377;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;POROCODV;Lugdunensis
1.491737;48.448201;28021;1.491737000000000;48.448200999999997;Dressel 20;Chartres;CSFG;Lugdunensis
12.283333;41.75;39972;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;PHILEROTI;Italia
-5.107258;37.802053;11595;-5.107258000000000;37.802053000000001;Dressel 20;Posadas;MAT;Baetica
11.883333;45.416667;32876;11.883333000000000;45.416666999999997;Dressel 6A;Padova;THB;Italia
-5.09965;37.704938;11821;-5.099650000000000;37.704937999999999;Dressel 20;Fuente Palmera;FCVCV;Baetica
4.032143;46.92678;20636;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;AC;Lugdunensis
1.25;41.116667;36145;1.250000000000000;41.116667000000000;Pascual 1;Tarragona;MEVI;Tarraconensis
8.05;43.883333;19489;8.050000000000001;43.883333000000000;Dressel 2-4 Catalan;Imperia;RAGIRACIBAGI;Italia
-0.093145;51.514248;16974;-0.093145000000000;51.514248000000002;Dressel 20;London;CSEMPRONIPOLYCLITI;Britannia
3.117809;42.139543;17725;3.117809000000000;42.139543000000003;Amphora incerta;Ampurias;ANTH;Tarraconensis
17.933333;40.633333;40276;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;HPAIOC;Italia
17.85;40.683333;35515;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia
9.526918;46.856753;18264;9.526918000000000;46.856752999999998;Dressel 6B;Chur;VNPATIEN;Raetia
-3.2;55.95;15637;-3.200000000000000;55.950000000000003;Dressel 20;Edinburgh;PARVA;Caledonia
4.873453;45.524785;28159;4.873453000000000;45.524785000000001;Dressel 20;Vienne;PHILOC;Narbonensis
-0.266667;39.683333;13895;-0.266667000000000;39.683332999999998;Dressel 2-4;Sagunto;MPM;Tarraconensis
17.933333;40.633333;38318;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
35.598482;32.683733;9000;35.598481999999997;32.683732999999997;Dressel 2-4;Masada;PA;Iudaea
-8.960861;38.755335;25547;-8.960861000000000;38.755335000000002;Lusitania 3;Alcochete;CMN;Lusitania
4.873453;45.524785;29543;4.873453000000000;45.524785000000001;Dressel 20;Vienne;LSL;Narbonensis
-2.016667;54.966667;15923;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;ENNIORVMIVLIORVM;Britannia
12.283333;41.75;5180;12.283333000000001;41.750000000000000;Amphora incerta;Ostia Antica;TER;Italia
3.194503;41.894075;9281;3.194503000000000;41.894075000000001;Tegula;Llafranc;PVSVLVEIEN;Tarraconensis
9.166667;45.166667;9781;9.166667000000000;45.166666999999997;Lamboglia 2;Pavia;LTAR;Italia
4.846711;45.748457;24629;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;SAENIANES;Lugdunensis
4.807906;44.139195;39717;4.807906000000000;44.139195000000001;Dressel 20;Orange;LVALERITROPHIMI;Narbonensis
4.654932;52.135141;30800;4.654932000000000;52.135140999999997;Dressel 20;Alphen aan den Rijn;QFC;Germania Inferior
5.283485;51.949221;25722;5.283485000000000;51.949221000000001;Dressel 20;"Beusichem, Gruelden";PAELIOPTATI;Germania Inferior
17.933333;40.633333;40742;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PTOLEMAE;Italia
5.265397;44.690917;8360;5.265397000000000;44.690916999999999;Dressel 1B;Roanne;FORTIS;Narbonensis
-0.25;51.833333;16221;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;IVLIANTCRI;Britannia
10.333333;36.866667;27132;10.333333000000000;36.866667000000000;Amphora incerta;Cartago;FIAS;Africa Proconsularis
3.008816;43.184417;6061;3.008816000000000;43.184417000000003;Dressel 28;Narbonne;CASSIOR;Narbonensis
6.807625;47.449211;8767;6.807625000000000;47.449210999999998;Dressel 20;Mandeure;AMLIVIM;Germania Superior
9.254185;41.341096;18585;9.254185000000000;41.341096000000000;Dressel 2-4 Catalan;Îles Lavezzi;ANDO;Corsica et Sardinia
4.388258;52.069049;20556;4.388258000000000;52.069049000000000;Dressel 20;Voorburg;LFC;Germania Inferior
30.841804;29.309949;38767;30.841804000000000;29.309949000000000;Brindisian amphora;Fayum;VISELLI;Aegyptus
16.616667;47.233333;21208;16.616667000000000;47.233333000000002;Dressel 6;Savaria;VIAT;Pannonia Superior
-1.066667;51.35;15583;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;CANTONIQVIETI;Britannia
7.041042;46.880888;20724;7.041042000000000;46.880887999999999;Dressel 20;Avenches;PRISAENI;Germania Superior
4.945717;43.438569;30760;4.945717000000000;43.438569000000001;Dressel 20;Fos-Sur-Mer;LCS;Narbonensis
1.333333;51.283333;17167;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;TMCOR;Britannia
8.220846;47.476756;20690;8.220846000000000;47.476756000000002;Dressel 20;Windisch;QCFCH;Germania Superior
6.5;45.4;39526;6.500000000000000;45.399999999999999;Dressel 20;Savoy;LIVNIMELISSI;Italia
-5.557032;34.073697;8850;-5.557032000000000;34.073697000000003;Dressel 20;Volubilis;MEE;Mauretania Tingitana
7.717205;47.536818;7650;7.717205000000000;47.536817999999997;Dressel 20;Augst;VENVSTI;Germania Superior
12.283333;41.75;28426;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;SIT;Italia
12.283333;41.75;29410;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;GRA;Italia
2.1741;41.398371;33232;2.174100000000000;41.398370999999997;Pascual 1;Barcelona;LAETI;Tarraconensis
-5.34504;37.708919;21237;-5.345040000000000;37.708919000000002;Dressel 20;Peñaflor;MAIR;Baetica
-5.02037;37.810702;11724;-5.020370000000000;37.810701999999999;Dressel 20;Almodóvar del Río;CMARISILVANI;Baetica
8.608962;49.473071;18879;8.608962000000000;49.473070999999997;Dressel 20;Ladenburg (Lopodunum);QIM;Germania Superior
17.933333;40.633333;40802;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PVLADEI;Italia
4.032143;46.92678;20819;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;EB;Lugdunensis
12.283333;41.75;27029;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;IPIR;Italia
12.283333;41.75;7218;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;APN;Italia
2.3;49.9;30637;2.300000000000000;49.899999999999999;Gauloise;Amiens;MERCATOR;Belgica
2.302157;49.619303;30515;2.302157000000000;49.619303000000002;Dressel 20;Vendeuil-Caply;QIA;Belgica
3.117809;42.139543;17656;3.117809000000000;42.139543000000003;Dressel 20;Ampurias;CANTONIQVIETI;Tarraconensis
-5.233333;37.833333;26693;-5.233333000000000;37.833333000000003;Dressel 20;Hornachuelos;LFC;Baetica
-5.666942;37.615058;13210;-5.666942000000000;37.615057999999998;Dressel 20;Alcolea del Río;PNN;Baetica
8.645835;50.159548;27561;8.645835000000000;50.159548000000001;Dressel 20;Nida-Heddernheim;SLFCL;Germania Superior
-5.082599;37.542203;36045;-5.082599000000000;37.542203000000001;Operculum;Écija;IRIMMARCISTLACCI;Baetica
13.368333;45.770278;25075;13.368333000000000;45.770277999999998;Dressel 1B;Aquileia;MTIR;Italia
8.618248;48.168228;14647;8.618247999999999;48.168227999999999;Dressel 20;Kastell Marienfels;MMRP;Germania Superior
17.85;40.683333;35668;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
5.265397;44.690917;8321;5.265397000000000;44.690916999999999;Dressel 1B;Roanne;CF;Narbonensis
17.85;40.683333;34636;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLLONID;Italia
2.257591;46.087803;25329;2.257591000000000;46.087803000000001;Dressel 1B;Peyrat-la-Nonière;TRIDENTS;Aquitania
-6.580203;34.261008;36115;-6.580203000000000;34.261007999999997;Africana 2;Sidi Ali Ben Ahmed;TOPSI;Mauretania Tingitana
12.283333;41.75;29221;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;PMOCVFIGEDO;Italia
-5.52751;37.658961;11136;-5.527510000000000;37.658960999999998;Dressel 20;Lora del Río;POPVLI;Baetica
14.514444;46.055278;25808;14.514443999999999;46.055278000000001;Dressel 6B;Ljubljana (Emona);APICI;Italia
-0.016667;44.833333;4696;-0.016667000000000;44.833333000000003;Dressel 1A;Mouliets-et-Villemartin;O;Aquitania
11.883333;45.416667;9576;11.883333000000000;45.416666999999997;Lamboglia 2;Padova;AP;Italia
-5.281208;37.700239;13749;-5.281208000000000;37.700239000000003;Dressel 20;Palma del Río;Q;Baetica
-5.666942;37.615058;13145;-5.666942000000000;37.615057999999998;Dressel 20;Alcolea del Río;SPSAE;Baetica
4.846711;45.748457;17384;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;EROTIS;Lugdunensis
-3.533333;50.7;16145;-3.533333000000000;50.700000000000003;Dressel 20;Exeter;MIM;Britannia
15.869722;46.421389;7240;15.869721999999999;46.421388999999998;Dressel 20;Ptuj;QLS;Noricum
10.333333;36.866667;27109;10.333333000000000;36.866667000000000;Amphora incerta;Cartago;XP;Africa Proconsularis
4.846711;45.748457;21501;4.846711000000000;45.748457000000002;Dressel 1;Lyon?;SEST;Lugdunensis
-0.093145;51.514248;16525;-0.093145000000000;51.514248000000002;Dressel 20;London;HOFP;Britannia
14.514444;46.055278;25811;14.514443999999999;46.055278000000001;Dressel 6B;Ljubljana (Emona);VIAT;Italia
10.85;45.0;33061;10.850000000000000;45.000000000000000;Operculum;Pegognaga;HVLEIM;Italia
17.933333;40.633333;37772;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LANINI;Italia
5.071761;44.24287;39578;5.071761000000000;44.242870000000003;Dressel 20;Vaison-la-Romaine;POROCODV;Narbonensis
8.279096;49.984188;19609;8.279095999999999;49.984188000000003;Gauloise;Mainz;LVCI;Germania Superior
17.933333;40.633333;4844;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;CERDO;Italia
4.861363;45.524737;24733;4.861363000000000;45.524737000000002;Dressel 20;Sainte-Colombe;AGRICOLAE;Narbonensis
17.933333;40.633333;38079;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHIL;Italia
12.283333;41.75;7229;12.283333000000001;41.750000000000000;Africana 1 Piccolo;Ostia Antica;MVI;Italia
3.423472;46.128264;1194;3.423472000000000;46.128264000000001;Dressel 20;Vichy;PVALERIFAVSTINI;Aquitania
-5.557032;34.073697;18145;-5.557032000000000;34.073697000000003;Dressel 20;Volubilis;VIRI;Mauretania Tingitana
10.9;44.5;34290;10.900000000000000;44.500000000000000;Amphora incerta;Modena;LVFICIRN;Italia
-5.02037;37.810702;12184;-5.020370000000000;37.810701999999999;Dressel 20;Almodóvar del Río;THALI;Baetica
11.366667;45.0;33741;11.366667000000000;45.000000000000000;Dressel 6B;Sermide;EOPTA;Italia
3.695076;43.515382;4897;3.695076000000000;43.515382000000002;Dressel 20;Montbazin;CENSAENIANESGENSAENIANES;Narbonensis
3.443291;43.280977;39373;3.443291000000000;43.280977000000000;Dressel 20;Hérault;TATILIASIATICI;Narbonensis
31.65;30.05;38676;31.649999999999999;30.050000000000001;Brindisian amphora;El Cairo;MTVCCILFTROGALEONIS;Aegyptus
-1.315541;37.598791;23716;-1.315541000000000;37.598790999999999;Lamboglia 2;La Unión;PLVT;Tarraconensis
3.008816;43.184417;10784;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;L;Narbonensis
12.283333;41.75;26520;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;FCVCV;Italia
6.21203;42.996688;18498;6.212030000000000;42.996687999999999;Dressel 2-4 Italian;Île de Porquerolles;SVR;Narbonensis
17.85;40.683333;35549;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia
7.717205;47.536818;7461;7.717205000000000;47.536817999999997;Dressel 20;Augst;QCR;Germania Superior
4.873453;45.524785;28264;4.873453000000000;45.524785000000001;Dressel 20;Vienne;SNR;Narbonensis
11.883333;45.416667;32796;11.883333000000000;45.416666999999997;Dressel 6A;Padova;THB;Italia
-1.083333;53.966667;16070;-1.083333000000000;53.966667000000001;Dressel 20;York;HISPANI;Britannia
8.566917;50.271515;14222;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;PCLODICELI;Germania Superior
0.732916;41.041827;25111;0.732916000000000;41.041826999999998;Oberaden 74;Tivissa;SEXDOMITI;Tarraconensis
-7.648609;37.127338;27367;-7.648609000000000;37.127338000000002;Amphora incerta;Tavira;IMETVSF;Lusitania
4.860743;45.531592;29523;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;SCALESIAR;Narbonensis
17.85;40.683333;35165;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DIOCLEI;Italia
1.430926;38.910629;33055;1.430926000000000;38.910629000000000;Dressel 7-11;Ibiza;A;Tarraconensis
7.702305;48.581105;8074;7.702305000000000;48.581105000000001;Dressel 20;Koenigshoffen;PONTICI;Germania Superior
-6.79846;34.0531;8697;-6.798460000000000;34.053100000000001;Dressel 20;Salé (Sala);VIRAV;Mauretania Tingitana
8.886115;50.390265;13963;8.886115000000000;50.390264999999999;Dressel 20;Echzell;PTAN;Germania Superior
8.186805;50.181629;13942;8.186805000000000;50.181629000000001;Dressel 20;Orlen;GAF;Germania Superior
0.621069;43.934643;26330;0.621069000000000;43.934643000000001;Africana;Lectoure;FANFORTCOLHADR;Aquitania
3.47534;43.310991;6046;3.475340000000000;43.310991000000001;Brindisian amphora;Agde;MTVCCILFTROGALEONIS;Narbonensis
4.942851;43.383543;9874;4.942851000000000;43.383543000000003;Dressel 1;Golfe de Fos;PAPIA;Narbonensis
-2.333333;54.966667;20448;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;GQ;Britannia
17.85;40.683333;34724;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLONIDA;Italia
17.85;40.683333;35833;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;CERDO;Italia
17.85;40.683333;37286;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DEMETRI;Italia
11.983333;44.25;34272;11.983333000000000;44.250000000000000;Amphora incerta;Villanova;SAFPIC;Italia
3.104371;42.517594;5267;3.104371000000000;42.517594000000003;Dressel 20;Port-Vendres;CSEMPRONIPOLYCLITI;Narbonensis
4.873453;45.524785;24757;4.873453000000000;45.524785000000001;Dressel 20;Vienne;QCCL;Narbonensis
27.372747;37.948564;25061;27.372747000000000;37.948563999999998;Dressel 2-4 Italian;Selçuk (Ephesus);LICCA;Asia
-0.54774;47.473806;5492;-0.547740000000000;47.473806000000003;Dressel 20;Angers;PCLODICELI;Lugdunensis
4.359623;43.833778;39529;4.359623000000000;43.833778000000002;Dressel 20;Nîmes;QLVNMAE;Narbonensis
2.292737;43.112;10676;2.292737000000000;43.112000000000002;Dressel 1;Pomas;SES;Narbonensis
3.300321;43.427161;4886;3.300321000000000;43.427160999999998;Dressel 20;Servian;CIALB;Narbonensis
4.949001;47.136829;23822;4.949001000000000;47.136828999999999;Amphora incerta;Nuits-Saint-Georges;FT;Lugdunensis
5.179773;52.064313;41488;5.179773000000000;52.064312999999999;Dressel 20;Fort Vechten;PHILOC;Germania Inferior
4.807906;44.139195;39611;4.807906000000000;44.139195000000001;Dressel 20;Orange;MRI;Narbonensis
2.292737;43.112;10656;2.292737000000000;43.112000000000002;Dressel 1;Pomas;RY;Narbonensis
8.249322;50.082582;14543;8.249321999999999;50.082582000000002;Dressel 20;Wiesbaden;PIVLICRISPI;Germania Superior
4.942851;43.383543;5251;4.942851000000000;43.383543000000003;Dressel 7-11;Golfe de Fos;TIBISI;Narbonensis
2.244789;41.447145;32172;2.244789000000000;41.447144999999999;Tarraconense 1;Badalona;EVI;Tarraconensis
12.283333;41.75;5153;12.283333000000001;41.750000000000000;Amphora incerta;Ostia Antica;CQFHIH;Italia
4.942851;43.383543;10061;4.942851000000000;43.383543000000003;Dressel 2-4;Golfe de Fos;REGVLI;Narbonensis
-0.016667;44.833333;21279;-0.016667000000000;44.833333000000003;Dressel 1;Mouliets-et-Villemartin;NALFINF;Aquitania
4.846711;45.748457;17414;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;MCLS;Lugdunensis
0.9;51.883333;16136;0.900000000000000;51.883333000000000;Dressel 20;Colchester;MIM;Britannia
2.1741;41.398371;5487;2.174100000000000;41.398370999999997;Dolium;Barcelona;LICINCHRESIMILICNCHRESMI;Tarraconensis
4.846711;45.748457;17385;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;LAT;Lugdunensis
4.032143;46.92678;20767;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;AM;Lugdunensis
4.942851;43.383543;10014;4.942851000000000;43.383543000000003;Dressel 1;Golfe de Fos;OTE;Narbonensis
3.117809;42.139543;17539;3.117809000000000;42.139543000000003;Dressel 2-4 Catalan;Ampurias;ANTH;Tarraconensis
17.933333;40.633333;37904;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LLVCI;Italia
4.942851;43.383543;10314;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;VRITTITER;Narbonensis
6.95;50.933333;8611;6.950000000000000;50.933332999999998;Dressel 20;Köln;CCLOCA;Germania Inferior
-2.333333;54.966667;18732;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;HISPANI;Britannia
3.008816;43.184417;17230;3.008816000000000;43.184417000000003;Dressel 20;Narbonne;QM;Narbonensis
0.62905;44.160065;21294;0.629050000000000;44.160065000000003;Dressel 1B;Boé;FABNICOMAC;Aquitania
29.955266;31.215645;38692;29.955266000000002;31.215644999999999;Brindisian amphora;Alexandria;VEHILI;Aegyptus
8.566917;50.271515;14079;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;ACIRGI;Germania Superior
3.008816;43.184417;9122;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;CIRCULUS;Narbonensis
17.933333;40.633333;40171;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;DEMETRI;Italia
7.127766;43.562407;28116;7.127766000000000;43.562407000000000;Dressel 20;Antibes;GPCI;Narbonensis
-0.266667;39.683333;13902;-0.266667000000000;39.683332999999998;Dressel 2-4 Catalan;Sagunto;NBAE;Tarraconensis
-5.52751;37.658961;12955;-5.527510000000000;37.658960999999998;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
4.873453;45.524785;24888;4.873453000000000;45.524785000000001;Dressel 20;Vienne;LVALERIVITALIS;Narbonensis
3.203926;42.337045;17905;3.203926000000000;42.337045000000003;Pascual 1;Port de la Selva;MPORC;Tarraconensis
